2016-05-12T00:00:12.8216290Z,2016-05-09T15:25:31.0000000Z,12321,48418816,0,0,0,0,0,100,1639723008,0,0,0,0,00:00:30.0090010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23960506,23960506,MainQueue,,12,0.0130348167539267,0:00:00:00.2458342,,99.9834451761199,0,1,7,639980,<none>,Schedule,MonitoringQueue,,0,0,0:13:54:15.3364291,,99.9999996667507,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0250714285714286,0:00:00:30.0054374,,99.9994091490461,0,2,105,16840,<none>,EventReaderIdle,Projections Master,,19,0.00998624161073826,0:00:00:00.0167929,,99.9802299686043,0,0,9,993386,<none>,Schedule,Storage Chaser,,94,0.00894887085391672,0:00:00:00.0037604,,99.915818490111,0,0,0,4720877,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0749111111111111,0:00:00:01.4003835,,99.997746899575,0,0,1,15316,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.06085,0:00:00:00.3994044,,99.9983737420391,0,0,1,13650,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.0690625,0:00:00:03.4018855,,99.9981531307418,0,0,2,13642,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0568,0:00:00:02.4016441,,99.9984837143355,0,0,2,13626,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.1432,0:00:00:30.0060045,,99.9995187876002,0,0,2,2013,<none>,WritePrepares,Subscriptions,,1,0.0147064516129032,0:00:00:00.5227465,,99.9984763828901,0,0,4,52002,<none>,CheckPollTimeout,Timer,,32,0.102651962809917,0:00:00:00.0003198,,99.6534714171213,9,9,13,1612313,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.0121095238095238,0:00:00:00.2458861,,99.9983060923513,0,0,1,69993,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.013147619047619,0:00:00:00.2458831,,99.9981631282786,0,0,1,70003,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.0125595238095238,0:00:00:00.2458795,,99.998220780469,0,0,1,70002,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.0117714285714286,0:00:00:00.2458703,,99.9983440828207,0,0,1,69998,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0105595238095238,0:00:00:00.2458779,,99.9985210383495,0,0,1,69998,<none>,PurgeTimedOutRequests,14310,0.0075,14306,0.008208203125,14350,2.0183,0,4787,0,163349,440,0,0
2016-05-12T00:00:42.8309120Z,2016-05-09T15:25:31.0000000Z,12321,49541120,0,0,0,0,0,100,1646301184,0,0,0,0,00:00:30.0127590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23974816,23974816,MainQueue,,12,0.0121277486910995,0:00:00:00.2400902,,99.9845398856655,0,1,7,640362,<none>,Schedule,MonitoringQueue,,0,0,0:13:54:45.3478541,,100,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0226857142857143,0:00:00:30.0059338,,99.9994705349519,0,2,105,16847,<none>,EventReaderIdle,Projections Master,,19,0.00985822147651007,0:00:00:00.0995202,,99.9803838033772,0,0,9,993982,<none>,Schedule,Storage Chaser,,95,0.00820395658263305,0:00:00:00.0036926,,99.9225188391924,0,0,0,4723733,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0618111111111111,0:00:00:01.3826496,,99.9981403748429,0,0,1,15325,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.0625375,0:00:00:00.3818574,,99.9983299693089,0,0,1,13658,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.06315,0:00:00:03.3852058,,99.9983086440965,0,0,2,13650,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0526875,0:00:00:02.3837887,,99.9985935356145,0,0,2,13634,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.1454,0:00:00:30.0063296,,99.9995158510241,0,0,2,2014,<none>,WritePrepares,Subscriptions,,1,0.0156322580645161,0:00:00:00.5105768,,99.9983799502321,0,0,4,52033,<none>,CheckPollTimeout,Timer,,32,0.101467975206612,0:00:00:00.0000874,,99.6556741158534,9,9,13,1613281,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.0136595238095238,0:00:00:00.2401322,,99.9980857289353,0,0,1,70035,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.0121785714285714,0:00:00:00.2401270,,99.9982999806837,0,0,1,70045,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.0109095238095238,0:00:00:00.2401238,,99.9984575873302,0,0,1,70044,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.012947619047619,0:00:00:00.2401206,,99.9981790267296,0,0,1,70040,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0112071428571429,0:00:00:00.2401169,,99.9984275987494,0,0,1,70040,<none>,PurgeTimedOutRequests,14310,0.0059,14306,0.0082048828125,14350,2.0183,0,4789,0,163445,440,0,0
2016-05-12T00:01:12.8404520Z,2016-05-09T15:25:31.0000000Z,12321,49737728,0,0,0,0,0,100,1645506560,0,0,0,0,00:00:30.0096770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23989120,23989120,MainQueue,,12,0.0130842931937173,0:00:00:00.2291621,,99.9833698550143,0,1,7,640744,<none>,Schedule,MonitoringQueue,,0,0,0:13:55:15.3560075,,100,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0233714285714286,0:00:00:30.0060372,,99.9994511491667,0,2,105,16854,<none>,EventReaderIdle,Projections Master,,19,0.00986677852348993,0:00:00:00.0883404,,99.9803206807292,0,0,9,994578,<none>,Schedule,Storage Chaser,,95,0.00839068953447672,0:00:00:00.0072282,,99.9204646118859,0,0,0,4726590,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0679777777777778,0:00:00:01.3648669,,99.9979545558494,0,0,1,15334,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.0638,0:00:00:00.3643466,,99.9982981291614,0,0,1,13666,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.0670625,0:00:00:03.3665412,,99.9981648320463,0,0,2,13658,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0563625,0:00:00:02.3654235,,99.9984947423921,0,0,2,13642,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.1674,0:00:00:30.0064431,,99.9994418183562,0,0,2,2015,<none>,WritePrepares,Subscriptions,,1,0.0159967741935484,0:00:00:00.4960742,,99.9983754414846,0,0,4,52064,<none>,CheckPollTimeout,Timer,,32,0.101000723140496,0:00:00:00.0011475,,99.6571048529948,9,9,13,1614249,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.0146142857142857,0:00:00:00.2291879,,99.9979505569703,0,0,1,70077,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.0138928571428571,0:00:00:00.2291887,,99.9980525292511,0,0,1,70087,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.01115,0:00:00:00.2291891,,99.9984234284596,0,0,1,70086,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.0104809523809524,0:00:00:00.2291736,,99.9985214018337,0,0,1,70082,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0113785714285714,0:00:00:00.2291734,,99.9984034338934,0,0,1,70082,<none>,PurgeTimedOutRequests,14304,0.0076,14306,0.008204296875,14350,2.0183,0,4791,0,163541,440,0,0
2016-05-12T00:01:42.8495100Z,2016-05-09T15:25:31.0000000Z,12321,50065408,0,0,0,0,0,100,1645932544,0,0,0,0,00:00:30.0091090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24003407,24003407,MainQueue,,12,0.0132806282722513,0:00:00:00.2131031,,99.9830840153152,0,1,7,641126,<none>,Schedule,MonitoringQueue,,0,0,0:13:55:45.3637192,,99.9999996667523,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0236714285714286,0:00:00:30.0054601,,99.9994438096576,0,2,105,16861,<none>,EventReaderIdle,Projections Master,,19,0.0106988294314381,0:00:00:00.0809982,,99.9786538196575,0,0,9,995176,<none>,Schedule,Storage Chaser,,95,0.00859850174216028,0:00:00:00.0038553,,99.9186669031481,0,0,0,4729460,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0632222222222222,0:00:00:01.3447732,,99.9981081528462,0,0,1,15343,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.0590625,0:00:00:00.3444055,,99.9984207391718,0,0,1,13674,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.07495,0:00:00:03.3465727,,99.997993848874,0,0,2,13666,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0585125,0:00:00:02.3458404,,99.998437734799,0,0,2,13650,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.2062,0:00:00:30.0059880,,99.9993075112845,0,0,2,2016,<none>,WritePrepares,Subscriptions,,1,0.0158387096774194,0:00:00:00.4769216,,99.9982981040199,0,0,4,52095,<none>,CheckPollTimeout,Timer,,32,0.102857422680412,0:00:00:00.0002459,,99.6489558803248,9,9,13,1615219,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.0131785714285714,0:00:00:00.2131265,,99.9981531412847,0,0,1,70119,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.013447619047619,0:00:00:00.2131233,,99.9981171505339,0,0,1,70129,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.01285,0:00:00:00.2131219,,99.9981794678464,0,0,1,70128,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.0110452380952381,0:00:00:00.2131197,,99.9984767247897,0,0,1,70124,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0105285714285714,0:00:00:00.2131190,,99.99852437921,0,0,1,70124,<none>,PurgeTimedOutRequests,14287,0.0143,14306,0.0082126953125,14350,2.0183,0,4793,0,163637,440,0,0
2016-05-12T00:02:12.8580740Z,2016-05-09T15:25:31.0000000Z,12321,50393088,0,0,0,0,0,100,1640341504,0,0,0,0,00:00:30.0085170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24017726,24017726,MainQueue,,12,0.0117725130890052,0:00:00:00.1991777,,99.9850065370079,0,1,7,641508,<none>,Schedule,MonitoringQueue,,0,0,0:13:56:15.3707962,,100,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0421142857142857,0:00:00:30.0049046,,99.9990132328211,0,2,105,16868,<none>,EventReaderIdle,Projections Master,,19,0.0105234006734007,0:00:00:00.0556638,,99.979148259696,0,0,9,995770,<none>,Schedule,Storage Chaser,,95,0.0084593979698985,0:00:00:00.0035392,,99.9199305841338,0,0,0,4732317,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0566,0:00:00:01.3264311,,99.998297735516,0,0,1,15352,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.058825,0:00:00:00.3249432,,99.9984283713235,0,0,1,13682,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.072975,0:00:00:03.3290678,,99.9980467948171,0,0,2,13674,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0615,0:00:00:02.3275131,,99.998359387633,0,0,2,13658,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.1543,0:00:00:30.0055826,,99.9994854549066,0,0,2,2017,<none>,WritePrepares,Subscriptions,,1,0.0141709677419355,0:00:00:00.4619187,,99.9985273479337,0,0,4,52126,<none>,CheckPollTimeout,Timer,,32,0.103530227743271,0:00:00:00.0010110,,99.6499943555002,9,9,13,1616185,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.016302380952381,0:00:00:00.1992138,,99.997718205733,0,0,1,70161,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.011802380952381,0:00:00:00.1992070,,99.9983510562241,0,0,1,70171,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.0124214285714286,0:00:00:00.1992032,,99.998308399635,0,0,1,70170,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.01135,0:00:00:00.1991994,,99.9984053767244,0,0,1,70166,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0128404761904762,0:00:00:00.1991837,,99.9982254192447,0,0,1,70166,<none>,PurgeTimedOutRequests,14319,0.0057,14306,0.00821015625,14350,2.0183,0,4795,0,163733,440,0,0
2016-05-12T00:02:42.8667730Z,2016-05-09T15:25:31.0000000Z,12321,50724864,0,0,0,0,0,100,1643012096,0,0,0,0,00:00:30.0087410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24031995,24031995,MainQueue,,12,0.0125541884816754,0:00:00:00.1801122,,99.9840345834623,0,1,7,641890,<none>,Schedule,MonitoringQueue,,0,0,0:13:56:45.3781561,,99.9999996667484,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0229428571428571,0:00:00:30.0051634,,99.9994508013778,0,2,105,16875,<none>,EventReaderIdle,Projections Master,,19,0.0101593959731544,0:00:00:00.0419983,,99.979642636849,0,0,9,996366,<none>,Schedule,Storage Chaser,,95,0.00832842657342657,0:00:00:00.0002119,,99.921114258639,0,0,0,4735177,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0612,0:00:00:01.3084728,,99.9981597826163,0,0,1,15361,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.060525,0:00:00:00.3075829,,99.9983833946942,0,0,1,13690,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.060375,0:00:00:03.3104540,,99.9980338133713,0,0,2,13682,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0650625,0:00:00:02.3090760,,99.9982654234853,0,0,2,13666,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.1537,0:00:00:30.0056652,,99.9994877917189,0,0,2,2018,<none>,WritePrepares,Subscriptions,,1,0.0175483870967742,0:00:00:00.4459436,,99.9981807774844,0,0,4,52157,<none>,CheckPollTimeout,Timer,,32,0.103175,0:00:00:00.0009721,,99.6504939962275,9,9,13,1617153,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.0126404761904762,0:00:00:00.1801060,,99.9982310985322,0,0,1,70203,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.011702380952381,0:00:00:00.1800990,,99.9983663988383,0,0,1,70213,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.0141404761904762,0:00:00:00.1801008,,99.9980091527984,0,0,1,70212,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.01105,0:00:00:00.1801047,,99.9984427135967,0,0,1,70208,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0111119047619048,0:00:00:00.1801048,,99.9984430468435,0,0,1,70208,<none>,PurgeTimedOutRequests,14269,0.0057,14306,0.0082099609375,14350,2.0183,0,4797,0,163829,440,0,0
2016-05-12T00:03:12.8809510Z,2016-05-09T15:25:31.0000000Z,12321,51040256,0,0,0,0,0,100,1635725312,0,0,0,0,00:00:30.0132050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24046269,24046269,MainQueue,,12,0.0135801047120419,0:00:00:00.1675329,,99.9827968348748,0,1,7,642272,<none>,Schedule,MonitoringQueue,,0,0,0:13:57:15.3900830,,100,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0302,0:00:00:30.0098405,,99.9992922814408,0,2,105,16882,<none>,EventReaderIdle,Projections Master,,19,0.0105835570469799,0:00:00:00.0415088,,99.978933752038,0,0,9,996962,<none>,Schedule,Storage Chaser,,95,0.00884335078534032,0:00:00:00.0103186,,99.916148846124,0,0,0,4738042,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0674,0:00:00:01.2926735,,99.9979738098479,0,0,1,15370,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.0699875,0:00:00:00.2921571,,99.9981294143585,0,0,1,13698,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.0673375,0:00:00:03.2946574,,99.9981973872371,0,0,2,13690,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0631625,0:00:00:02.2934895,,99.9983126745196,0,0,2,13674,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.1728,0:00:00:30.0104399,,99.9994248966352,0,0,2,2019,<none>,WritePrepares,Subscriptions,,1,0.0147354838709677,0:00:00:00.4337145,,99.9984702783972,0,0,4,52188,<none>,CheckPollTimeout,Timer,,32,0.105265599173554,0:00:00:00.0011903,,99.6433589612176,9,9,13,1618121,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.014097619047619,0:00:00:00.1676195,,99.9980261227724,0,0,1,70245,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.0135095238095238,0:00:00:00.1676133,,99.9981077568279,0,0,1,70255,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.0124142857142857,0:00:00:00.1675958,,99.9982427028252,0,0,1,70254,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.0119595238095238,0:00:00:00.1676100,,99.9983220044756,0,0,1,70250,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0126452380952381,0:00:00:00.1675981,,99.9982313740935,0,0,1,70250,<none>,PurgeTimedOutRequests,14274,0.0085,14306,0.008213671875,14350,2.0183,0,4799,0,163925,440,0,0
2016-05-12T00:03:42.8905150Z,2016-05-09T15:25:31.0000000Z,12321,51363840,0,0,0,0,0,100,1638584320,0,0,0,0,00:00:30.0104190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24060540,24060540,MainQueue,,12,0.0127895287958115,0:00:00:00.1566562,,99.9837408540596,0,1,7,642654,<none>,Schedule,MonitoringQueue,,0,0,0:13:57:45.3990318,,99.9999993335321,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0469,0:00:00:30.0046339,,99.9988946629227,0,2,105,16889,<none>,EventReaderIdle,Projections Master,,19,0.0101545302013423,0:00:00:00.0356481,,99.9797506948173,0,0,9,997558,<none>,Schedule,Storage Chaser,,94,0.00852342817000351,0:00:00:00.0094541,,99.9198152019422,0,0,0,4740889,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0666666666666667,0:00:00:01.2750444,,99.9979902648576,0,0,1,15379,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.065875,0:00:00:00.2743692,,99.9982418565978,0,0,1,13706,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.064325,0:00:00:03.2763869,,99.9982721808599,0,0,2,13698,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.05545,0:00:00:02.2760104,,99.9985204402824,0,0,2,13682,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.3615,0:00:00:30.0054126,,99.9987956915709,0,0,2,2020,<none>,WritePrepares,Subscriptions,,1,0.0140096774193548,0:00:00:00.4240907,,99.9985387679719,0,0,4,52219,<none>,CheckPollTimeout,Timer,,32,0.105510020661157,0:00:00:00.0001255,,99.6425609773722,9,9,13,1619089,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.0119928571428571,0:00:00:00.1567014,,99.9983188333123,0,0,1,70287,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.0141857142857143,0:00:00:00.1566965,,99.9980502464844,0,0,1,70297,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.0128047619047619,0:00:00:00.1566928,,99.9981895383649,0,0,1,70296,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.010747619047619,0:00:00:00.1566891,,99.998485117107,0,0,1,70292,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0105404761904762,0:00:00:00.1566739,,99.9985204399028,0,0,1,70292,<none>,PurgeTimedOutRequests,14271,0.0137,14306,0.008222265625,14350,2.0183,0,4801,0,164021,440,0,0
2016-05-12T00:04:12.9025290Z,2016-05-09T15:25:31.0000000Z,12321,51687424,0,0,0,0,0,100,1550393344,0,0,0,0,00:00:30.0119900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24074839,24074839,MainQueue,,12,0.0138138743455497,0:00:00:00.1439636,,99.9825135169618,0,1,7,643036,<none>,Schedule,MonitoringQueue,,0,0,0:13:58:15.4096402,,100,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.0495428571428571,0:00:00:30.0083780,,99.9988407432697,0,2,105,16896,<none>,EventReaderIdle,Projections Master,,19,0.0101254208754209,0:00:00:00.0250205,,99.9799693876476,0,0,9,998152,<none>,Schedule,Storage Chaser,,95,0.00832605510987094,0:00:00:00.0038494,,99.9212064159285,0,0,0,4743756,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0726222222222222,0:00:00:01.2530286,,99.9978151028177,0,0,1,15388,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.0646625,0:00:00:00.2522958,,99.9982756073024,0,0,1,13714,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.0588,0:00:00:03.2544735,,99.9984305527279,0,0,2,13706,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0556625,0:00:00:02.2538080,,99.9985138567233,0,0,2,13690,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.1327,0:00:00:30.0089272,,99.9995578223913,0,0,2,2021,<none>,WritePrepares,Subscriptions,,1,0.0136290322580645,0:00:00:00.4128136,,99.9985851649338,0,0,4,52250,<none>,CheckPollTimeout,Timer,,32,0.102456211180124,0:00:00:00.0001929,,99.6525287034581,9,9,13,1620055,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.0141309523809524,0:00:00:00.1439774,,99.9980170316885,0,0,1,70329,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.0131285714285714,0:00:00:00.1439742,,99.9981646465339,0,0,1,70339,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.012502380952381,0:00:00:00.1439701,,99.9982322893663,0,0,1,70338,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.0122452380952381,0:00:00:00.1439662,,99.9982786063838,0,0,1,70334,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0128785714285714,0:00:00:00.1439400,,99.9980916722403,0,0,1,70334,<none>,PurgeTimedOutRequests,14299,0.0065,14306,0.00822412109375,14350,2.0183,0,4803,0,164117,440,0,0
2016-05-12T00:04:42.9134440Z,2016-05-09T15:25:31.0000000Z,12321,52011008,0,0,0,0,0,100,1555046400,0,0,0,0,00:00:30.0109360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24089141,24089141,MainQueue,,12,0.0126670157068063,0:00:00:00.1338011,,99.9839257955702,0,1,7,643418,<none>,Schedule,MonitoringQueue,,0,0,0:13:58:45.4192125,,99.999999666773,0,0,2,12,<none>,WriteEventsCompleted,Projection Core #0,Projection Core,0,0.031,0:00:00:30.0073178,,99.9992702328517,0,2,105,16903,<none>,EventReaderIdle,Projections Master,,19,0.0103447986577181,0:00:00:00.0168088,,99.9794069034921,0,0,9,998748,<none>,Schedule,Storage Chaser,,94,0.008327445460943,0:00:00:00.0001097,,99.9217512975385,0,0,0,4746598,<none>,ChaserCheckpointFlush,StorageReaderQueue #1,StorageReaderQueue,0,0.0638333333333333,0:00:00:01.2347320,,99.9980806123998,0,0,1,15397,<none>,ReadStreamEventsForward,StorageReaderQueue #2,StorageReaderQueue,0,0.0646625,0:00:00:00.2345541,,99.9982752169759,0,0,1,13722,<none>,ReadStreamEventsForward,StorageReaderQueue #3,StorageReaderQueue,0,0.065075,0:00:00:03.2377323,,99.9982638872632,0,0,2,13714,<none>,ReadStreamEventsForward,StorageReaderQueue #4,StorageReaderQueue,0,0.0607875,0:00:00:02.2363093,,99.998375851545,0,0,2,13698,<none>,ReadStreamEventsForward,StorageWriterQueue,,0,0.1707,0:00:00:30.0077754,,99.9994308482659,0,0,2,2022,<none>,WritePrepares,Subscriptions,,1,0.0160032258064516,0:00:00:00.3980880,,99.9979536529348,0,0,4,52281,<none>,CheckPollTimeout,Timer,,32,0.102022004132231,0:00:00:00.0005726,,99.6557531744629,9,9,13,1621023,<none>,ExecuteScheduledTasks,Worker #1,Workers,1,0.0135904761904762,0:00:00:00.1338122,,99.9980949411931,0,0,1,70371,<none>,PurgeTimedOutRequests,Worker #2,Workers,1,0.0132047619047619,0:00:00:00.1337965,,99.9981529225326,0,0,1,70381,<none>,PurgeTimedOutRequests,Worker #3,Workers,1,0.0115142857142857,0:00:00:00.1338075,,99.9983388632249,0,0,1,70380,<none>,PurgeTimedOutRequests,Worker #4,Workers,1,0.0139142857142857,0:00:00:00.1338038,,99.9980436240709,0,0,1,70376,<none>,PurgeTimedOutRequests,Worker #5,Workers,1,0.0106261904761905,0:00:00:00.1338006,,99.9985128077328,0,0,1,70376,<none>,PurgeTimedOutRequests,14302,0.0064,14306,0.00822421875,14350,2.0183,0,4805,0,164213,440,0,0
